3129,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3141,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3145,32,360,720,360,720,360,720,360,720,360,720,None,None,None,None,None,None,
3148,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3197,32,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3214,42,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3249,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3250,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3258,29,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3258,61,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3261,32,540,900,540,900,540,900,540,900,540,900,None,None,None,None,None,None,
3263,36,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3271,73,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3273,18,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3284,32,1140,1860,1140,1860,1140,1860,1140,1860,1140,1860,None,None,None,None,None,None,
3285,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3299,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3300,52,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3311,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3312,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3315,32,420,1140,None,None,420,1140,None,None,420,1140,None,None,None,None,None,None,
3317,21,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3318,1,1140,1860,1140,1860,1140,1860,1140,1860,1140,1860,None,None,None,None,None,None,
3321,38,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3330,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3331,6,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3340,1,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3344,32,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3348,29,660,1020,660,1020,660,1020,660,1020,660,1020,None,None,None,None,None,None,
3348,61,660,1020,660,1020,660,1020,660,1020,660,1020,None,None,None,None,None,None,
3351,32,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3353,32,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3358,36,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3359,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3360,1,1140,1860,1140,1860,1140,1860,1140,1860,1140,1860,None,None,None,None,None,None,
3367,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3369,29,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3369,61,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3371,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3373,3,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3394,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3403,39,360,720,360,720,360,720,360,720,360,720,None,None,None,None,None,None,
3406,11,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3410,29,720,1080,720,1080,720,1080,720,1080,720,1080,None,None,None,None,None,None,
3410,61,720,1080,720,1080,720,1080,720,1080,720,1080,None,None,None,None,None,None,
3412,85,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3414,29,660,1020,660,1020,660,1020,660,1020,660,1020,None,None,None,None,None,None,
3415,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3416,29,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3416,61,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3421,28,None,None,None,None,None,None,None,None,None,None,420,1140,420,1140,420,1140,
3426,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3428,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3436,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3437,75,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3439,30,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3442,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3453,29,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3457,36,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3461,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3465,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3478,36,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3479,39,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3480,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3484,3,600,960,2340,2340,2340,2340,600,960,600,960,480,840,None,None,None,None,
3485,39,840,1200,840,1200,840,1200,840,1200,840,1200,None,None,None,None,None,None,
3501,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3504,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3507,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3514,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3524,29,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3527,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3541,39,840,1200,840,1200,840,1200,840,1200,840,1200,None,None,None,None,None,None,
3557,36,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3583,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3585,35,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3592,27,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3606,31,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3607,36,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3623,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3625,40,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3626,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3633,31,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3650,3,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3663,9,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3679,28,None,None,None,None,None,None,None,None,None,None,480,840,480,840,480,840,
3682,34,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3696,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3701,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3706,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3707,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3719,18,540,900,540,900,540,900,540,900,540,900,None,None,None,None,None,None,
3724,31,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3749,31,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3753,57,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3764,31,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3770,36,840,1200,840,1200,840,1200,840,1200,840,1200,None,None,None,None,None,None,
3773,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3780,19,600,960,600,960,600,960,600,960,600,960,None,None,None,None,None,None,
3790,29,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3790,61,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3796,12,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3800,36,960,1140,1080,1260,None,None,None,None,None,None,540,1260,None,None,None,None,
3802,52,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3807,34,600,960,600,960,600,960,600,960,600,960,None,None,None,None,None,None,
3811,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3812,31,510,870,510,870,510,870,510,870,510,870,None,None,None,None,None,None,
3814,17,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3822,31,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3827,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3833,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3837,31,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3839,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3856,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3857,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3858,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3861,31,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3862,77,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3863,51,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3867,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3868,36,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3870,84,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3872,31,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3877,52,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3879,16,720,1080,720,1080,720,1080,720,1080,720,1080,None,None,None,None,None,None,
3884,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3885,32,480,720,480,720,480,720,480,720,480,720,None,None,None,None,None,None,
3887,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3893,30,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3894,32,420,1140,None,None,420,1140,None,None,420,1140,None,None,None,None,None,None,
3896,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3897,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3899,1,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3900,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3902,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3904,41,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3907,34,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3908,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3909,4,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3910,36,540,900,540,900,540,900,540,900,540,900,None,None,None,None,None,None,
3912,31,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3938,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3940,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3941,32,480,720,480,720,480,720,480,720,480,720,None,None,None,None,None,None,
3942,12,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3945,34,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3951,52,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3956,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3957,32,660,1020,660,1020,660,1020,660,1020,660,1020,None,None,None,None,None,None,
3959,36,780,1140,780,1140,780,1140,780,1140,780,1140,None,None,None,None,None,None,
3960,31,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3961,11,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3967,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3968,39,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3970,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3972,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3973,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3977,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3978,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3979,29,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3979,61,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3985,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3990,12,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3992,32,840,1200,840,1200,840,1200,840,1200,840,1200,None,None,None,None,None,None,
3993,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
3997,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
3999,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4001,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4002,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4003,33,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4007,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4026,72,540,900,540,900,540,900,540,900,540,900,None,None,None,None,None,None,
4027,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4031,39,360,720,360,720,360,720,360,720,360,720,None,None,None,None,None,None,
4034,31,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4038,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4039,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4040,39,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4041,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4042,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4043,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4044,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4045,36,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4046,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4049,32,600,960,600,960,600,960,600,960,600,960,None,None,None,None,None,None,
4050,31,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4051,31,510,870,510,870,510,870,510,870,510,870,None,None,None,None,None,None,
4055,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4059,32,360,720,360,720,360,720,360,720,360,720,None,None,None,None,None,None,
4060,38,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4061,31,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4064,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4067,36,None,None,None,None,None,None,None,None,960,1320,540,1260,None,None,None,None,
4070,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4072,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4096,31,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4104,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4158,6,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4168,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4171,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4177,30,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4178,85,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4179,89,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4183,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4199,19,840,1200,840,1200,840,1200,840,1200,840,1200,None,None,None,None,None,None,
4199,23,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4202,78,600,960,600,960,600,960,600,960,600,960,None,None,None,None,None,None,
4207,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4211,11,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4212,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4214,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4221,39,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4227,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4234,3,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4239,32,840,1200,840,1200,840,1200,840,1200,840,1200,None,None,None,None,None,None,
4247,32,360,720,360,720,360,720,360,720,360,720,None,None,None,None,None,None,
4249,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4251,32,1140,1860,1140,1860,1140,1860,1140,1860,1140,1860,None,None,None,None,None,None,
4253,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4258,32,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4265,25,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4268,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4280,32,600,960,600,960,600,960,600,960,600,960,None,None,None,None,None,None,
4291,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4299,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4300,31,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4306,36,840,1200,840,1200,840,1200,840,1200,840,1200,None,None,None,None,None,None,
4307,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4308,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4310,34,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4312,48,None,None,None,None,None,None,None,None,None,None,420,1140,420,1140,420,1140,
4322,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4324,31,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4327,53,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4330,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4336,4,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4340,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4344,11,540,900,540,900,540,900,540,900,540,900,None,None,None,None,None,None,
4347,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4351,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4353,32,600,960,600,960,600,960,600,960,600,960,None,None,None,None,None,None,
4364,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4367,1,840,1200,840,1200,840,1200,840,1200,840,1200,None,None,None,None,None,None,
4368,32,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4378,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4379,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4385,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4387,19,720,1080,720,1080,720,1080,720,1080,720,1080,None,None,None,None,None,None,
4394,32,540,900,540,900,540,900,540,900,540,900,None,None,None,None,None,None,
4398,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4403,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4422,48,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4424,31,540,900,540,900,540,900,540,900,540,900,None,None,None,None,None,None,
4426,32,510,870,510,870,510,870,510,870,510,870,None,None,None,None,None,None,
4430,53,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4432,32,840,1200,840,1200,840,1200,840,1200,840,1200,None,None,None,None,None,None,
4433,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4435,9,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4436,32,510,870,510,870,510,870,510,870,510,870,None,None,None,None,None,None,
4440,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4441,1,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4446,42,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4450,36,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4451,72,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4452,1,720,1080,720,1080,720,1080,720,1080,720,1080,None,None,None,None,None,None,
4454,3,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4455,34,600,960,600,960,600,960,600,960,600,960,None,None,None,None,None,None,
4460,34,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4465,9,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4467,31,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4469,59,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4476,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4478,28,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4480,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4481,42,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4482,10,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4483,73,720,1080,720,1080,720,1080,720,1080,720,1080,None,None,None,None,None,None,
4484,28,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4487,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4495,32,600,960,600,960,600,960,600,960,600,960,None,None,None,None,None,None,
4496,7,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4497,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4498,53,420,780,420,780,420,780,420,780,420,780,None,None,None,None,None,None,
4499,32,510,870,510,870,510,870,510,870,510,870,None,None,None,None,None,None,
4501,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4506,36,840,1200,840,1200,840,1200,840,1200,840,1200,None,None,None,None,None,None,
4511,29,660,1020,660,1020,660,1020,660,1020,660,1020,None,None,None,None,None,None,
4511,61,660,1020,660,1020,660,1020,660,1020,660,1020,None,None,None,None,None,None,
4513,6,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
4515,32,480,840,480,840,480,840,480,840,480,840,None,None,None,None,None,None,
